plot_id,BK_ID,block_id,transect_id,plot_no,plot_noo,plot_date_year,plot_date_month,plot_date_day,plot_start_time_hour,plot_start_time_minute,team_leader,team_leader_qualifier,gps_no,altitude,altitude_unit_name,plot_coordinate_srs,plot_coordinate_x,plot_coordinate_y,photos_photo_n,photos_photo_e,photos_photo_s,photos_photo_w,canopy,land_use,land_use_specify,plot_condition.1.,plot_condition.2.,notes,plot_end_time_hour,plot_end_time_minute,trees_ha,ag_biomass_ha,bg_biomass_ha,total_biomass_ha,ag_carbon_ha,bg_carbon_ha,total_carbon_ha,total_co2_ha
15714,157,MAB-182C,1,4,7,2016,3,12,9,53,0,,5,1248,m,EPSG:32636,498647,48389,,,,,2,2,,,,"NM, RK",10,3,180,167.9043359,40.29704062,208.2013765,83.95216796,20.14852031,104.1006883,381.7025237
15911,159,MAB-18D,1,1,8,2016,1,21,11,20,7,,5,1228,m,EPSG:32636,506749,47779,,,,,3,2,,,,0,11,34,180,54.3537812,13.04490749,67.39868869,27.1768906,6.522453744,33.69934435,123.5642626
15912,159,MAB-18D,1,2,9,2016,1,21,10,40,7,,5,1216,m,EPSG:32636,506850,47781,,,,,3,2,,,,0,11,59,120,171.7314381,41.21554514,212.9469832,85.86571904,20.60777257,106.4734916,390.4028026
16011,160,MAB-18E,1,1,1,2016,1,22,9,32,5,,1,1194,m,EPSG:32636,507038,46592,,,,,3,2,,,,logging,9,50,100,54.7319406,13.13566574,67.86760634,27.3659703,6.567832872,33.93380317,124.423945
16012,160,MAB-18E,1,2,2,2016,1,22,9,55,5,,1,1181,m,EPSG:32636,507139,46601,,,,,2,2,,,,Logging,10,30,240,125.5808494,30.13940386,155.7202533,62.79042471,15.06970193,77.86012664,285.487131
16013,160,MAB-18E,1,3,3,2016,1,22,10,39,5,,1,1175,m,EPSG:32636,507221,46593,,,,,1,2,,,,Logging,11,0,140,85.84204891,20.60209174,106.4441406,42.92102445,10.30104587,53.22207032,195.1475912
16014,160,MAB-18E,1,4,4,16,1,22,11,6,5,,1,1176,m,EPSG:32636,507327,46592,,,,,3,2,,,,Charcoal,11,30,160,81.31483847,19.51556123,100.8303997,40.65741924,9.757780617,50.41519985,184.8557328
16015,160,MAB-18E,1,5,5,2016,1,22,11,36,5,,1,1181,m,EPSG:32636,507429,46597,,,,,2,2,,,,charcoal,11,56,220,146.8105111,35.23452266,182.0450337,73.40525553,17.61726133,91.02251686,333.7492285
16016,160,MAB-18E,1,6,6,2016,1,2,12,5,5,,1,1185,m,EPSG:32636,507523,46579,,,,,3,2,,,,Charcoal,12,33,200,85.85775527,20.60586127,106.4636165,42.92887764,10.30293063,53.23180827,195.183297
16017,160,MAB-18E,1,7,7,2016,1,22,12,48,1,,5,1181,m,EPSG:32636,507623,45581,,,,,3,2,,,,logging,13,10,140,57.75301562,13.86072375,71.61373937,28.87650781,6.930361874,35.80686968,131.2918555
16018,160,MAB-18E,1,8,8,2016,1,22,1,26,5,,1,1181,m,EPSG:32636,507725,46573,,,,,2,2,,,,Charcoal,1,46,160,69.24968124,16.6199235,85.86960474,34.62484062,8.309961749,42.93480237,157.4276087
16019,160,MAB-18E,1,9,9,2016,1,22,2,3,5,,1,1169,m,EPSG:32636,507834,46572,,,,,3,2,,,,charcoal,2,30,220,123.5546574,29.65311777,153.2077751,61.77732868,14.82655888,76.60388757,280.8809211
160110,160,MAB-18E,1,10,10,2016,1,22,2,35,5,,1,1189,m,EPSG:32636,509941,46576,,,,,2,2,,,,logging,2,47,120,105.8635828,25.40725987,131.2708427,52.93179141,12.70362994,65.63542134,240.6632116
16211,162,MAB-19,1,1,1,2016,2,5,12,34,6,,6,0,,EPSG:32636,503061,48793,,,,,3,2,,,,"nill, none",12,58,180,325.1677531,78.04026073,403.2080138,162.5838765,39.02013037,201.6040069,739.214692
16212,162,MAB-19,1,2,2,2016,2,5,12,0,6,,6,0,,EPSG:32636,503152,48795,,,,,3,2,,,,"NILL, none",12,28,300,305.6385386,73.35324926,378.9917878,152.8192693,36.67662463,189.4958939,694.8182777
16213,162,MAB-19,1,3,3,2016,2,5,11,25,6,,6,0,,EPSG:32636,503259,48792,,,,,3,2,,,,"NILL, none",11,55,280,432.8980523,103.8955325,536.7935848,216.4490261,51.94776627,268.3967924,984.1215721
16214,162,MAB-19,1,4,4,2016,2,5,10,51,6,,6,0,,EPSG:32636,503353,48797,,,,,3,2,,,,"NILL, NON",11,14,260,261.1883493,62.68520382,323.8735531,130.5941746,31.34260191,161.9367765,593.7681806
16215,162,MAB-19,1,5,5,2016,2,5,10,4,6,,6,0,,EPSG:32636,503446,48792,,,,,3,2,,,,"DEAD TREE, DEAD TREE STANDING",10,47,440,371.2469279,89.09926271,460.3461906,185.623464,44.54963135,230.1730953,843.9680162
16216,162,MAB-19,1,6,6,2016,2,4,11,24,6,,6,0,,EPSG:32636,503542,448781,,,,,3,2,,,,"NILL, NONE",12,2,380,529.3620409,127.0468898,656.4089307,264.6810204,63.5234449,328.2044653,1203.416373
16217,162,MAB-19,1,7,7,2016,2,5,10,40,6,,6,0,,EPSG:32636,503672,48788,,,,,3,2,,,,"NILL, NONE",11,5,420,233.2804405,55.98730573,289.2677463,116.6402203,27.99365287,144.6338731,530.3242015
16218,162,MAB-19,1,8,8,2016,2,4,10,12,6,,6,0,,EPSG:32636,503764,48791,,,,,3,2,,,,"NILL, NONE",10,35,320,159.7670278,38.34408667,198.1111145,79.8835139,19.17204334,99.05555724,363.2037099
16219,162,MAB-19,1,9,9,2016,2,4,9,46,6,,6,0,,EPSG:32636,503855,48792,,,,,3,2,,,,"NILL, NONE",10,8,240,292.6147145,70.22753149,362.842246,146.3073573,35.11376574,181.421123,665.2107844
162110,162,MAB-19,1,10,10,2016,2,4,9,18,6,,6,0,,EPSG:32636,503967,48802,,,,,3,2,,,,"NILL, NONE",9,43,300,119.9755866,28.79414078,148.7697274,59.98779329,14.39707039,74.38486368,272.7445001
16311,163,MAB-19C,1,1,1,2016,2,6,9,57,7,,4,1114,m,EPSG:32636,505115,52132,,,,,3,2,,,,"NM, Normal",10,13,360,155.9580631,37.42993514,193.3879982,77.97903155,18.71496757,96.69399912,354.5446634
16312,163,MAB-19C,1,2,2,2016,6,6,10,17,7,,5,1116,m,EPSG:32636,505206,52123,,,,,3,2,,,,NM,10,39,360,379.6063277,91.10551864,470.7118463,189.8031638,45.55275932,235.3559232,862.9717182
16313,163,MAB-19C,1,3,3,2016,2,6,10,41,7,,4,1119,m,EPSG:32636,505292,52113,,,,,3,2,,,,"NM, Normal",11,2,300,506.4299723,121.5431934,627.9731656,253.2149861,60.77159668,313.9865828,1151.284137
16314,163,MAB-19C,1,4,4,2016,2,6,11,6,7,,4,1119,m,EPSG:32636,505401,52106,,,,,3,2,,,,"NM, Normal",11,24,400,355.0279432,85.20670636,440.2346495,177.5139716,42.60335318,220.1173248,807.0968574
16315,163,MAB-19C,1,5,5,2016,2,6,11,27,7,,4,1121,m,EPSG:32636,505509,52115,,,,,3,2,,,,NM,11,47,380,293.1721255,70.36131013,363.5334357,146.5860628,35.18065506,181.7667178,666.4779654
16316,163,MAB-19C,1,6,6,2016,2,6,11,50,7,,4,1122,m,EPSG:32636,505605,52114,,,,,2,2,,,,"NM, Normal",12,6,260,243.255102,58.38122447,301.6363264,121.627551,29.19061224,150.8181632,552.9999318
16317,163,MAB-19C,1,7,7,2016,2,6,12,11,7,,4,1175,m,EPSG:32636,505713,52110,,,,,3,2,,,,"NM, Normal",12,21,260,396.7753105,95.22607453,492.0013851,198.3876553,47.61303726,246.0006925,902.0025393
16318,163,MAB-19C,1,8,8,2016,2,6,12,25,7,,5,1168,m,EPSG:32636,505810,52096,,,,,2,2,,,,"NM, Normal",12,36,220,267.8438309,64.28251942,332.1263503,133.9219154,32.14125971,166.0631752,608.8983089
16319,163,MAB-19C,1,9,9,2016,2,6,12,39,7,,5,1175,m,EPSG:32636,505902,52098,,,,,2,2,,,,Normal,12,53,340,233.3536853,56.00488447,289.3585698,116.6768426,28.00244223,144.6792849,530.4907112
163110,163,MAB-19C,1,10,10,2016,2,6,12,56,7,,5,1181,m,EPSG:32636,506002,52104,,,,,3,2,,,,Normal,11,11,280,223.3645209,53.60748503,276.972006,111.6822605,26.80374251,138.486003,507.782011
16411,164,MAB-19H,1,1,1,2016,1,22,11,5,4,,4,0,,EPSG:32636,508041,46975,,,,,1,2,,,,logged,11,30,120,89.79145369,21.54994888,111.3414026,44.89572684,10.77497444,55.67070129,204.1259047
16412,164,MAB-19H,1,2,3,2016,1,22,12,26,4,,4,1195,m,EPSG:32636,508239,46970,,,,,2,2,,,,CHARCOAL SITES,12,55,120,104.9120494,25.17889185,130.0909412,52.45602469,12.58944592,65.04547061,238.5000589
16413,164,MAB-19H,1,3,2,2016,1,22,11,45,4,,4,1189,m,EPSG:32636,508123,46478,,,,,2,2,,,,NORMAL,12,16,300,295.9106377,71.01855306,366.9291908,147.9553189,35.50927653,183.4645954,672.7035165
16414,164,MAB-19H,1,4,4,2016,1,22,13,10,4,,4,1124,m,EPSG:32636,508324,46980,,,,,2,2,,,,NORMAL,13,35,180,235.9435324,56.62644777,292.5699801,117.9717662,28.31322388,146.2849901,536.3782969
16415,164,MAB-19H,1,5,5,2016,1,22,13,50,4,,4,1209,m,EPSG:32636,508443,46970,,,,,2,2,,,,NORMAL,14,23,300,382.574592,91.81790208,474.3924941,191.287296,45.90895104,237.196247,869.7195724
16416,164,MAB-19H,1,6,6,2016,1,22,14,35,4,,4,1211,m,EPSG:32636,508529,46967,,,,,2,2,,,,NORMAL,15,3,220,360.6300858,86.55122059,447.1813064,180.3150429,43.27561029,223.5906532,819.832395
16511,165,MAB-1A,1,1,10,2016,2,12,10,20,2,,1,1112,m,EPSG:32636,498986,50812,,,,,3,2,,,,no comment,10,42,NA,NA,NA,NA,NA,NA,NA,NA
16512,165,MAB-1A,1,2,9,2016,2,12,10,45,2,,1,1168,m,EPSG:32636,498857,50797,,,,,1,5,nil,,,"N/A, No measurable trees in all quadrants",10,46,NA,NA,NA,NA,NA,NA,NA,NA
16513,165,MAB-1A,1,3,8,2016,2,12,10,50,2,,1,50776,m,EPSG:32636,498761,50776,,,,,3,2,,,,RS,11,10,340,262.8432614,63.08238273,325.9256441,131.4216307,31.54119136,162.962822,597.5303475
16514,165,MAB-1A,1,4,7,2016,1,12,11,40,2,,1,1167,m,EPSG:32636,498654,50781,,,,,3,2,,,,N/M,11,40,260,253.9778739,60.95468974,314.9325637,126.988937,30.47734487,157.4662818,577.3763667
16515,165,MAB-1A,1,5,6,2016,2,12,11,50,2,,1,50775,m,EPSG:32636,498549,50775,,,,,2,2,,,,Normal,12,4,360,242.3902817,58.1736676,300.5639493,121.1951408,29.0868338,150.2819746,551.033907
16516,165,MAB-1A,1,6,5,2016,2,12,12,8,2,,1,1148,m,EPSG:32636,498527,50768,,,,,3,2,,,,Normal,12,26,380,109.417434,26.26018417,135.6776182,54.70871702,13.13009209,67.83880911,248.7423001
16517,165,MAB-1A,1,7,4,2016,7,12,12,29,2,,1,1159,m,EPSG:32636,498366,50753,,,,,2,2,,,,Normal,12,48,320,335.0577633,80.41386319,415.4716265,167.5288816,40.20693159,207.7358132,761.6979819
16518,165,MAB-1A,1,8,3,2016,2,12,12,54,2,,1,1158,m,EPSG:32636,498362,50748,,,,,3,2,,,,Normal,12,57,300,165.0793724,39.61904937,204.6984218,82.53968619,19.80952469,102.3492109,375.2804399
16519,165,MAB-1A,1,9,2,2016,2,12,1,13,2,,1,1178,m,EPSG:32636,498775,50736,,,,,2,2,,,,Normal,1,25,240,132.5358439,31.80860254,164.3444465,66.26792196,15.90430127,82.17222323,301.2981518
165110,165,MAB-1A,1,10,1,2016,2,12,1,29,2,,1,1184,m,EPSG:32636,498104,50726,,,,,3,2,,,,Normal,1,44,300,229.1922036,55.00612887,284.1983325,114.5961018,27.50306443,142.0991662,521.0302762
16611,166,MAB-1B,1,1,1,2016,1,21,10,51,7,,3,1190,m,EPSG:32636,506643,47578,,,,,3,2,,,,NORMAL,11,9,220,105.2414428,25.25794626,130.499389,52.62072138,12.62897313,65.24969451,239.2488799
16612,166,MAB-1B,1,2,2,2016,1,21,10,36,7,,3,1182,m,EPSG:32636,506738,47951,,,,,3,2,,,,NORMAL,10,47,180,154.3966777,37.05520266,191.4518804,77.19833887,18.52760133,95.7259402,350.9951141
16613,166,MAB-1B,1,3,3,2016,1,21,10,20,7,,3,1174,m,EPSG:32636,506857,47595,,,,,3,2,,,,"NM, NORMAL",10,30,240,197.7117288,47.45081492,245.1625437,98.85586441,23.72540746,122.5812719,449.4646635
16614,166,MAB-1B,1,4,4,2016,1,21,9,39,7,,3,1162,m,EPSG:32636,506937,47592,,,,,3,2,,,,"NM, NORMAL",10,2,200,253.842694,60.92224655,314.7649405,126.921347,30.46112327,157.3824702,577.0690576
16711,167,MAB-1C,1,1,1,2016,2,11,1,10,2,,1,1193,m,EPSG:32636,500111,49591,,,,,2,2,,,,"NM, Valley present",1,20,140,449.1274345,107.7905843,556.9180187,224.5637172,53.89529214,278.4590094,1021.016368
16712,167,MAB-1C,1,2,2,2016,7,4,12,48,2,,1,1192,m,EPSG:32636,500204,49596,,,,,2,2,,,,"NM, Mature forest",1,5,320,230.7632261,55.38317428,286.1464004,115.3816131,27.69158714,143.0732002,524.6017341
16713,167,MAB-1C,1,3,3,2016,2,11,12,25,2,,1,1192,m,EPSG:32636,500204,49596,,,,,3,2,,,,"NM, Mature Forest",12,42,260,286.3519158,68.7244598,355.0763756,143.1759579,34.3622299,177.5381878,650.9733553
16714,167,MAB-1C,1,4,4,2016,2,11,12,1,2,,1,1189,m,EPSG:32636,500396,49599,,,,,2,2,,,,"NM, Mature Forest",12,21,280,491.6919728,118.0060735,609.6980463,245.8459864,59.00303674,304.8490231,1117.779751
16715,167,MAB-1C,1,5,5,2016,2,11,11,45,2,,1,1180,m,EPSG:32636,500492,49601,,,,,3,2,,,,"NM, Mature Forest",11,57,220,333.5829856,80.05991656,413.6429022,166.7914928,40.02995828,206.8214511,758.3453207
16716,167,MAB-1C,1,6,6,2016,2,11,11,21,2,,1,1178,m,EPSG:32636,500580,49591,,,,,3,2,,,,"NM, mature Forest",11,39,220,252.4838768,60.59613043,313.0800072,126.2419384,30.29806521,156.5400036,573.9800132
16717,167,MAB-1C,1,7,7,2016,2,11,11,0,2,,1,1169,m,EPSG:32636,500664,49598,,,,,3,2,,,,"NM, Valley present",11,18,200,144.3129773,34.63511454,178.9480918,72.15648863,17.31755727,89.4740459,328.0715016
16718,167,MAB-1C,1,8,8,2016,2,11,10,32,2,,1,1148,m,EPSG:32636,500756,49597,,,,,1,2,,,,"SWGA, Logging",10,56,320,421.9666299,101.2719912,523.2386211,210.983315,50.63599559,261.6193105,959.2708053
16719,167,MAB-1C,1,9,9,2016,2,11,10,9,2,,1,1144,m,EPSG:32636,500855,49609,,,,,2,2,,,,"SW, RS, GA, Logging",10,25,240,174.1571607,41.79771857,215.9548793,87.07858035,20.89885928,107.9774396,395.9172787
167110,167,MAB-1C,1,10,10,2016,2,11,9,35,2,,1,1132,m,EPSG:32636,500977,49608,,,,,3,2,,,,"NM, Mature Forest",10,4,340,356.6768697,85.60244874,442.2793185,178.3384349,42.80122437,221.1396592,810.8454172
16811,168,MAB-1D,1,1,1,2016,3,23,10,33,1,,1,1067,m,EPSG:32636,501048,52000,,,,,2,2,,,,old logging site,10,45,160,115.3841303,27.69219128,143.0763216,57.69206517,13.84609564,71.53816081,262.3065896
16812,168,MAB-1D,1,2,2,2016,3,23,10,50,1,,1,1108,m,EPSG:32636,501151,52808,,,,,2,2,,,,LOGGING,11,1,160,38.25336527,9.180807664,47.43417293,19.12668263,4.590403832,23.71708646,86.96265037
17011,170,MAB-1H,1,1,10,2016,2,8,10,34,1,,1,1082,m,EPSG:32636,498978,50195,,,,,3,2,,,,normal,10,55,320,273.7688212,65.7045171,339.4733383,136.8844106,32.85225855,169.7366692,622.367787
17012,170,MAB-1H,1,2,9,2016,2,8,11,0,1,,1,1212,m,EPSG:32636,498865,50191,,,,,3,2,,,,NORMAL,11,1,140,160.1676628,38.44023907,198.6079019,80.0838314,19.22011954,99.30395094,364.1144868
17013,170,MAB-1H,1,3,8,2016,2,8,11,10,1,,1,1196,m,EPSG:32636,498784,50190,,,,,2,2,,,,"NORMAL, ROCK",11,28,240,300.3606148,72.08654754,372.4471623,150.1803074,36.04327377,186.2235811,682.8197975
17014,170,MAB-1H,1,4,7,2016,2,8,11,32,1,,1,1185,m,EPSG:32636,498679,50183,,,,,2,2,,,,"NORMAL, ROCK",11,41,260,265.5489226,63.73174141,329.280664,132.7744613,31.86587071,164.640332,603.6812173
17015,170,MAB-1H,1,5,6,2016,2,8,11,47,1,,1,1179,m,EPSG:32636,498619,50179,,,,,3,2,,,,"NORMAL, ROCK",12,0,300,244.929623,58.78310951,303.7127325,122.4648115,29.39155476,151.8563662,556.8066762
17016,170,MAB-1H,1,6,5,2016,2,8,12,28,1,,1,1186,m,EPSG:32636,498490,50178,,,,,3,2,,,,"NORMAL, ROCK",12,45,300,167.4287056,40.18288933,207.6115949,83.71435278,20.09144467,103.8057974,380.6212573
17017,170,MAB-1H,1,7,4,2016,2,8,12,50,1,,1,1199,m,EPSG:32636,498390,50179,,,,,3,2,,,,"NORMAL, ROCK",13,0,220,185.4679166,44.51229998,229.9802165,92.73395828,22.25614999,114.9901083,421.630397
17018,170,MAB-1H,1,8,3,2016,2,8,13,3,1,,1,1205,m,EPSG:32636,498289,50177,,,,,3,2,,,,NORMAL,13,22,400,183.0773788,43.93857091,227.0159497,91.5386894,21.96928546,113.5079749,416.1959078
17019,170,MAB-1H,1,9,2,2016,2,8,13,56,1,,1,1211,m,EPSG:32636,498193,50176,,,,,3,2,,,,NORMAL,13,40,400,183.3230643,43.99753542,227.3205997,91.66153213,21.99876771,113.6602998,416.7544328
170110,170,MAB-1H,1,10,1,2016,2,8,13,44,1,,1,1204,m,EPSG:32636,498142,50172,,,,,3,2,,,,"NORMAL, LOGGING",13,57,340,198.3636278,47.60727067,245.9708985,99.18181391,23.80363534,122.9854492,450.9466472
17211,172,MAB-202,1,1,1,2016,8,4,9,8,7,,5,1109,m,EPSG:32636,502040,48608,,,,,3,2,,,,"nill, nm",9,24,340,244.0923746,58.5821699,302.6745445,122.0461873,29.29108495,151.3372722,554.9033315
17212,172,MAB-202,1,2,2,2016,2,4,9,28,7,,5,1104,m,EPSG:32636,502152,48607,,,,,3,2,,,,"NILL, nm",9,49,380,197.7741214,47.46578914,245.2399105,98.8870607,23.73289457,122.6199553,449.6065027
17213,172,MAB-202,1,3,3,2016,2,4,9,54,7,,5,1115,m,EPSG:32636,502243,48592,,,,,3,2,,,,"NILL, nm",10,11,280,201.2323561,48.29576547,249.5281216,100.6161781,24.14788273,124.7640608,457.4682229
17214,172,MAB-202,1,4,4,2016,2,4,10,14,7,,5,1104,m,EPSG:32636,502322,48600,,,,,3,2,,,,"NILL, nm",10,32,280,142.3473683,34.16336839,176.5107367,71.17368415,17.0816842,88.25536834,323.6030173
17215,172,MAB-202,1,5,5,2016,2,4,10,35,7,,5,1107,m,EPSG:32636,502432,48601,,,,,3,2,,,,"NILL, nm",10,53,280,106.1892293,25.48541503,131.6746443,53.09461464,12.74270751,65.83732215,241.4035146
17216,172,MAB-202,1,6,6,2016,2,4,10,56,7,,5,1107,m,EPSG:32636,502528,48612,,,,,3,2,,,,"NILL, nm",11,12,320,348.8145224,83.71548538,432.5300078,174.4072612,41.85774269,216.2650039,792.9716809
17217,172,MAB-202,1,7,7,2016,2,4,11,15,7,,5,1103,m,EPSG:32636,502627,48602,,,,,3,2,,,,"NILL, nm",11,22,100,130.6555624,31.35733498,162.0128974,65.32778122,15.67866749,81.00644871,297.0236453
17218,172,MAB-202,1,8,8,2016,2,4,11,27,7,,5,1104,m,EPSG:32636,502748,48604,,,,,3,2,,,,"NIL, nm",11,40,120,74.95132771,17.98831865,92.93964636,37.47566385,8.994159325,46.46982318,170.3893517
17219,172,MAB-202,1,9,9,2016,2,4,11,43,7,,5,1109,m,EPSG:32636,502848,48601,,,,,3,2,,,,"NILL, nm",12,3,280,268.3140901,64.39538162,332.7094717,134.157045,32.19769081,166.3547358,609.9673648
172110,172,MAB-202,1,10,10,2016,2,4,12,8,7,,5,1122,m,EPSG:32636,502942,48601,,,,,3,2,,,,"NILL, nm",12,22,200,161.0363824,38.64873176,199.6851141,80.51819118,19.32436588,99.84255706,366.0893759
17311,173,MAB-202C,1,1,1,2016,12,21,12,32,14,,5,1218,m,EPSG:32636,505062,44963,,,,,3,2,,,,"NM, Normal",12,48,260,237.1252935,56.91007045,294.035364,118.5626468,28.45503522,147.017682,539.064834
17312,173,MAB-202C,1,2,2,2016,12,21,11,56,14,,5,1210,m,EPSG:32636,505153,44963,,,,,3,2,,,,"NM, Normal",12,25,380,198.9374249,47.74498198,246.6824069,99.46871246,23.87249099,123.3412035,452.2510793
17313,173,MAB-202C,1,3,3,2016,12,21,11,38,14,,5,1204,m,EPSG:32636,502259,44966,,,,,3,2,,,,"NM, Normal",11,52,140,53.21648898,12.77195736,65.98844634,26.60824449,6.385978678,32.99422317,120.9788183
17314,173,MAB-202C,1,4,4,2016,12,21,11,14,14,,5,1190,m,EPSG:32636,505355,44972,,,,,3,2,,,,"NM, Normal",11,33,320,333.946478,80.14715473,414.0936328,166.973239,40.07357737,207.0468164,759.1716601
17315,173,MAB-202C,1,5,5,2016,10,21,10,44,14,,5,1175,m,EPSG:32636,505465,44975,,,,,3,2,,,,"NM, Normal",11,3,240,60.66687163,14.56004919,75.22692083,30.33343582,7.280024596,37.61346041,137.9160215
17316,173,MAB-202C,1,6,6,2016,12,21,10,12,14,,5,1182,m,EPSG:32636,505563,44977,,,,,3,2,,,,"NM, Normal",10,34,280,99.89614212,23.97507411,123.8712162,49.94807106,11.98753705,61.93560811,227.0972298
17317,173,MAB-202C,1,7,7,2016,12,20,2,9,14,,5,1188,m,EPSG:32636,505658,44979,,,,,3,2,,,,"NM, Normal",2,48,400,273.02847,65.52683279,338.5553028,136.514235,32.7634164,169.2776514,620.6847217
17318,173,MAB-202C,1,8,8,2016,12,20,1,37,14,,5,1196,m,EPSG:32636,505768,44977,,,,,3,2,,,,"NM, Normal",2,1,220,355.5280127,85.32672304,440.8547357,177.7640063,42.66336152,220.4273679,808.2336821
17319,173,MAB-202C,1,9,9,2016,12,20,1,13,14,,5,1208,m,EPSG:32636,505854,44994,,,,,3,2,,,,"NM, Normal",1,31,140,67.94428828,16.30662919,84.25091746,33.97214414,8.153314593,42.12545873,154.4600154
173110,173,MAB-202C,1,10,10,2016,12,20,12,41,14,,5,1206,m,EPSG:32636,505960,44995,,,,,3,2,,,,"Firewood, Firewood collection",1,6,320,206.7980373,49.63152896,256.4295663,103.3990187,24.81576448,128.2147831,470.1208715
17411,174,MAB-202H,1,1,10,2016,2,4,9,8,4,,4,1238,m,EPSG:32636,503956,48989,,,,,3,2,,,,NORMAL,9,24,340,218.8906175,52.53374821,271.4243658,109.4453088,26.26687411,135.7121829,497.6113372
17412,174,MAB-202H,1,2,9,2016,2,4,9,28,4,,4,1160,m,EPSG:32636,503851,48990,,,,,3,2,,,,"RK, ROCKY",9,48,420,180.5931645,43.34235948,223.935524,90.29658225,21.67117974,111.967762,410.5484606
17413,174,MAB-202H,1,3,8,2016,2,4,9,54,4,,4,1193,m,EPSG:32636,503750,48982,,,,,3,2,,,,"RK, NORMAL",10,5,240,104.8708668,25.16900802,130.0398748,52.43543338,12.58450401,65.01993739,238.4064371
17414,174,MAB-202H,1,4,7,2016,2,4,10,10,4,,4,1186,m,EPSG:32636,503650,48976,,,,,3,2,,,,POWERLINE,10,27,340,271.4128463,65.13908311,336.5519294,135.7064231,32.56954156,168.2759647,617.0118706
17415,174,MAB-202H,1,5,6,2016,2,4,10,32,4,,4,1187,m,EPSG:32636,503555,48968,,,,,2,2,,,,"POWERLINE AGRICULTURE, AGRICULTURE",10,37,100,50.78134564,12.18752295,62.96886859,25.39067282,6.093761477,31.4844343,115.4429257
17511,175,MAB-203,1,1,1,2016,3,2,10,24,1,,1,1211,m,EPSG:32636,496050,48192,,,,,3,2,,,,"nill, nm",10,40,300,364.2181137,87.4123473,451.630461,182.1090569,43.70617365,225.8152305,827.9891786
17512,175,MAB-203,1,2,2,2016,3,2,10,50,1,,1,1234,m,EPSG:32636,496158,48194,,,,,3,2,,,,"nill, nm",11,0,200,82.45189961,19.78845591,102.2403555,41.2259498,9.894227953,51.12017776,187.4406518
17513,175,MAB-203,1,3,3,2016,8,25,11,11,1,,1,1247,m,EPSG:32636,496254,48187,,,,,3,2,,,,"NILL, nm",11,40,400,228.7814004,54.90753609,283.6889365,114.3907002,27.45376805,141.8444682,520.0963835
17514,175,MAB-203,1,4,4,2016,3,2,11,54,1,,1,1252,m,EPSG:32636,496352,48191,,,,,3,2,,,,"NILL, nm",12,14,420,164.1078989,39.38589573,203.4937946,82.05394945,19.69294787,101.7468973,373.0719568
17515,175,MAB-203,1,5,5,2016,3,2,12,33,1,,1,1259,m,EPSG:32636,496451,48196,,,,,3,2,,,,"NILL, nm",12,41,260,146.2994565,35.11186956,181.4113261,73.14972826,17.55593478,90.70566304,332.5874312
17516,175,MAB-203,1,6,6,2016,3,2,1,0,1,,1,1261,m,EPSG:32636,496552,48207,,,,,3,2,,,,"NILL, nm",1,15,320,208.7013496,50.08832391,258.7896735,104.3506748,25.04416196,129.3948368,474.4477348
17517,175,MAB-203,1,7,7,2016,3,2,1,30,1,,1,1249,m,EPSG:32636,496659,48208,,,,,3,2,,,,"NILL, nm",1,44,220,184.5610415,44.29464995,228.8556914,92.28052073,22.14732498,114.4278457,419.5687676
17518,175,MAB-203,1,8,8,2016,3,2,2,22,1,,1,1253,m,EPSG:32636,496754,48196,,,,,3,2,,,,"NILL, nm",2,33,260,171.3979494,41.13550784,212.5334572,85.69897468,20.56775392,106.2667286,389.6446715
17519,175,MAB-203,1,9,9,2016,3,2,2,51,1,,1,1248,m,EPSG:32636,496857,48191,,,,,3,2,,,,"NILL, nm",3,5,380,129.2769931,31.02647834,160.3034714,64.63849654,15.51323917,80.15173571,293.8896976
17611,176,MAB-203C,1,1,1,2016,2,2,10,49,4,,3,1152,m,EPSG:32636,507004,53201,,,,,2,2,,,,"Logged, There is logging on site and firewood collection",5,12,300,179.4140391,43.05936938,222.4734085,89.70701954,21.52968469,111.2367042,407.8679155
17612,176,MAB-203C,1,2,2,2016,2,2,11,21,4,,3,1120,m,EPSG:32636,507091,53195,,,,,2,2,,,,Normal,11,36,220,81.5985435,19.58365044,101.1821939,40.79927175,9.79182522,50.59109697,185.5006889
17613,176,MAB-203C,1,3,3,2016,2,2,11,43,4,,3,1121,m,EPSG:32636,507189,53183,,,,,2,2,,,,Normal,12,1,300,165.5967356,39.74321655,205.3399522,82.7983678,19.87160827,102.6699761,376.4565789
17614,176,MAB-203C,1,4,4,2016,2,2,12,7,4,,3,1129,m,EPSG:32636,507289,53190,,,,,2,2,,,,"Normal, RS/Normal",12,3,360,407.5259303,97.80622328,505.3321536,203.7629652,48.90311164,252.6660768,926.4422817
17615,176,MAB-203C,1,5,5,2016,2,2,12,43,4,,3,1126,m,EPSG:32636,507389,53199,,,,,2,2,,,,"NM, Normal",1,2,420,236.3208142,56.71699542,293.0378097,118.1604071,28.35849771,146.5189048,537.2359844
17616,176,MAB-203C,1,6,6,2016,2,2,1,7,4,,3,1135,m,EPSG:32636,507540,53203,,,,,2,2,,,,Normal,1,26,280,123.1971971,29.56732731,152.7645244,61.59859856,14.78366365,76.38226221,280.0682948
